"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N"
"9500000US0632250","Reeds Creek Elementary School District, California","952","56","896","877","859","7","3","6","0","2","19","18","2","10","0","0","5","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0632310","Rescue Union Elementary School District, California","27391","2765","24626","23269","20965","258","105","1744","43","154","1357","1297","108","428","378","41","290","2","11","0","2","8","3","0","22","2","2","57","1","5","0","2","13","6","5","23","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"9500000US0632340","Kashia Elementary School District, California","44","0","44","42","0","0","41","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0632400","Richfield Elementary School District, California","929","282","647","601","557","1","6","33","2","2","46","45","2","20","2","0","19","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0632430","Richgrove Elementary School District, California","1735","1614","121","120","33","1","0","83","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0632520","Richmond Elementary School District, California","923","77","846","814","777","5","16","9","4","3","32","31","2","19","2","0","7","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0632640","Rincon Valley Union Elementary School District, California","32865","4639","28226","26861","24202","478","164","1644","228","145","1365","1252","124","359","356","34","324","13","13","4","2","1","1","3","13","1","4","103","45","7","3","3","7","4","3","20","7","0","2","0","0","0","0","0","2","0","0","0","7","0","0","2","0","0","0","4","0","0","1","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"9500000US0632710","Rio Bravo-Greeley Union Elementary School District, California","4078","1392","2686","2545","2284","58","40","143","0","20","141","137","7","79","23","3","19","1","1","3","0","0","0","0","1","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0632730","Rio Dell Elementary School District, California","2700","325","2375","2195","2053","28","73","26","1","14","180","165","9","110","15","3","26","0","1","0","0","0","0","0","1","0","0","15","6","0","0","0","0","0","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0632760","Rio Elementary School District, California","31908","20976","10932","10168","5843","895","60","3142","90","138","764","690","122","128","228","19","89","23","27","3","17","2","0","1","22","8","1","67","25","4","5","9","3","0","0","19","1","0","0","0","0","0","0","0","1","0","0","0","7","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
