"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N"
"9600000US3028620","Wolf Point High School District, Montana","3279","73","3206","2964","1223","9","1692","34","0","6","242","235","5","199","13","1","8","4","0","0","0","1","0","4","0","0","0","7","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3028911","Rocky Boy High School District, Montana","1986","57","1929","1900","31","0","1869","0","0","0","29","24","0","9","2","0","1","3","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"9600000US3099999","Remainder of Montana, Montana","118145","3255","114890","110215","104917","246","3816","593","71","572","4675","4503","154","2635","288","72","1221","22","7","3","12","20","8","11","41","7","2","147","50","7","1","4","21","9","14","24","4","3","0","0","0","4","0","0","3","1","0","2","23","9","3","0","3","0","0","2","1","0","0","2","0","3","0","0","1","0","0","1","0","0","0","1","1"
"9600000US3300003","John Stark Regional School District, New Hampshire","12441","306","12135","11698","11247","247","41","109","18","36","437","427","52","202","33","0","116","2","2","14","0","0","0","0","0","6","0","9","0","1","0","0","3","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"9600000US3300017","Exeter Regional Cooperative School District, New Hampshire","27535","490","27045","26284","25462","134","20","575","5","88","761","724","81","246","122","10","247","4","0","0","8","1","0","0","5","0","0","35","23","2","0","2","4","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3300049","Prospect Mountain High School Joint Maintenance Agreement District, New Hampshire","8861","93","8768","8497","8356","27","15","58","2","39","271","267","11","163","9","2","76","2","0","0","0","0","0","1","3","0","0","3","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3302670","Dresden School District, New Hampshire","10259","555","9704","9297","8203","188","40","838","0","28","407","375","116","77","133","3","44","0","0","0","1","0","0","0","0","1","0","30","1","27","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3303850","Hollis-Brookline Cooperative School District, New Hampshire","10575","223","10352","10029","9582","53","7","335","4","48","323","315","20","104","61","2","112","3","3","3","7","0","0","0","0","0","0","8","2","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3305830","Profile School District, New Hampshire","3795","64","3731","3610","3528","8","11","40","1","22","121","120","6","42","17","3","49","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3306260","Souhegan Cooperative School District, New Hampshire","11120","277","10843","10527","10220","58","5","177","2","65","316","304","16","113","53","1","110","4","3","0","3","1","0","0","0","0","0","10","0","0","0","5","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
