"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N"
"0500000US37013","Beaufort County, North Carolina","36005","2110","33895","33166","24917","7948","72","142","8","79","729","688","148","290","42","0","135","49","2","0","17","3","0","0","0","0","2","38","20","2","0","1","8","0","2","0","0","2","0","0","0","0","0","0","1","0","0","2","3","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37015","Bertie County, North Carolina","14896","261","14635","14307","5389","8765","57","53","0","43","328","300","101","73","17","2","45","35","3","3","17","4","0","0","0","0","0","21","13","0","0","0","1","0","0","0","2","1","4","0","0","0","0","0","0","0","0","0","7","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37017","Bladen County, North Carolina","23426","1558","21868","21302","13057","7597","553","47","6","42","566","511","101","247","13","1","49","78","2","0","7","9","0","1","3","0","0","47","25","2","0","6","7","0","1","5","0","0","0","1","0","0","0","0","0","0","0","0","8","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37019","Brunswick County, North Carolina","116606","4812","111794","108434","97625","9141","610","755","48","255","3360","3225","342","1607","227","21","866","107","15","0","25","2","0","2","11","0","0","124","80","10","0","8","15","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","10","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US37021","Buncombe County, North Carolina","219874","14579","205295","197450","181124","11753","605","2686","303","979","7845","7481","1068","3572","882","71","1557","149","27","4","72","7","1","6","45","20","0","339","186","26","8","27","36","1","25","16","2","0","0","3","8","0","0","1","0","0","0","0","20","0","0","6","1","4","0","4","5","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0"
"0500000US37023","Burke County, North Carolina","70018","4464","65554","63490","56880","3978","202","2253","41","136","2064","1982","284","1171","107","17","322","46","0","10","10","3","0","3","3","5","1","69","38","2","2","9","9","2","4","1","0","0","0","0","0","1","0","0","0","0","0","1","10","0","0","6","0","4","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"0500000US37025","Cabarrus County, North Carolina","167539","16899","150640","145306","106026","30153","468","7914","88","657","5334","5032","1045","2028","529","31","743","306","85","21","193","0","0","1","22","28","0","273","160","18","4","21","25","2","8","11","0","0","12","1","1","5","0","0","0","0","0","5","22","9","0","5","0","8","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0"
"0500000US37027","Caldwell County, North Carolina","64436","3113","61323","59467","55761","3002","153","395","15","141","1856","1796","297","1093","88","8","245","28","10","7","13","1","0","3","0","3","0","49","40","0","0","0","1","0","2","5","0","0","0","0","0","1","0","0","0","0","0","0","11","8","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37029","Camden County, North Carolina","7887","199","7688","7362","6335","865","32","98","1","31","326","319","36","169","36","7","59","6","0","0","0","0","3","0","2","1","0","5","0","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37031","Carteret County, North Carolina","56213","2033","54180","52420","48847","2655","224","468","61","165","1760","1677","187","835","230","19","311","31","9","4","18","0","2","9","19","3","0","75","31","11","0","5","2","0","5","18","3","0","0","0","0","0","0","0","0","0","0","0","8","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37033","Caswell County, North Carolina","18596","664","17932","17461","11570","5753","53","43","4","38","471","424","120","185","21","1","43","32","0","2","7","5","0","4","0","0","4","42","19","11","0","0","5","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5"
"0500000US37035","Catawba County, North Carolina","126566","11061","115505","111631","96287","9887","309","4793","53","302","3874","3720","718","1929","252","34","588","88","18","1","55","3","0","5","25","4","0","150","91","2","0","23","13","0","4","12","0","0","0","0","0","3","0","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"0500000US37037","Chatham County, North Carolina","60788","6491","54297","52563","44533","6328","142","1330","19","211","1734","1620","283","622","185","14","394","73","14","0","24","0","0","0","10","1","0","109","77","2","0","12","0","0","7","2","9","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US37039","Cherokee County, North Carolina","24051","586","23465","22350","21542","275","362","119","0","52","1115","1081","67","799","41","7","143","10","0","0","7","4","0","3","0","0","0","25","7","2","0","5","3","0","2","0","2","0","0","0","4","0","0","0","0","0","0","0","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"0500000US37041","Chowan County, North Carolina","11114","337","10777","10482","6976","3429","30","39","1","7","295","267","55","91","22","0","68","16","6","0","6","1","0","0","2","0","0","25","10","1","3","0","4","0","2","1","0","0","0","0","0","0","0","4","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37043","Clay County, North Carolina","9234","287","8947","8656","8526","50","39","25","1","15","291","276","12","189","11","0","53","0","0","0","0","2","0","0","2","5","2","13","1","6","0","0","1","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US37045","Cleveland County, North Carolina","78032","2595","75437","73224","56909","15196","185","732","18","184","2213","2102","431","1089","107","9","287","123","20","3","29","0","0","1","3","0","0","105","68","8","6","8","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37047","Columbus County, North Carolina","40316","1650","38666","37693","24679","11492","1283","130","9","100","973","913","261","347","28","12","81","135","12","4","22","6","0","4","1","0","0","58","48","3","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US37049","Craven County, North Carolina","79783","4747","75036","72222","53910","15452","282","2179","110","289","2814","2653","481","1012","398","34","413","156","35","7","76","6","0","1","24","10","0","157","94","10","0","7","19","1","6","3","14","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","0","0","2","0","0","0"
"0500000US37051","Cumberland County, North Carolina","254481","26741","227740","215661","108395","93826","3659","7424","954","1403","12079","10979","2665","2900","1508","167","1273","1123","381","105","600","30","16","15","158","37","1","1017","548","98","4","76","80","14","11","88","21","0","20","11","13","21","6","0","4","0","0","2","77","35","6","25","1","5","0","5","0","0","0","0","0","0","0","0","6","4","0","0","2","0","0","0","0"
"0500000US37053","Currituck County, North Carolina","22004","763","21241","20291","18824","1093","78","211","18","67","950","906","108","446","92","16","191","26","5","3","7","1","1","0","10","0","0","44","18","0","2","4","8","0","5","2","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37055","Dare County, North Carolina","30445","1635","28810","27972","27005","551","84","219","8","105","838","793","93","412","97","14","173","1","0","1","0","0","0","0","2","0","0","42","22","6","0","0","2","0","0","6","0","0","0","0","1","2","0","3","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US37057","Davidson County, North Carolina","132179","8599","123580","119862","105049","12052","565","1870","33","293","3718","3567","537","2016","222","15","573","92","24","2","42","6","4","5","11","18","0","133","99","5","0","1","17","0","3","3","0","0","5","0","0","0","0","0","0","0","0","0","12","0","0","9","0","2","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","5","5"
"0500000US37059","Davie County, North Carolina","33784","2096","31688","30715","28419","1920","76","212","4","84","973","924","140","523","70","0","146","23","0","0","13","0","0","3","4","2","0","42","32","5","0","0","0","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","5","2","2","0","0","0","1","0","0"
"0500000US37061","Duplin County, North Carolina","37043","6701","30342","29694","20349","9037","115","123","4","66","648","593","141","252","38","0","91","52","4","0","5","5","0","0","2","3","0","46","25","2","1","4","4","0","2","5","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0"
"0500000US37063","Durham County, North Carolina","259565","33066","226499","218413","115139","86849","570","14600","58","1197","8086","7415","1749","1489","1550","48","1188","728","182","17","348","17","3","15","30","41","10","593","345","58","8","60","30","3","6","27","13","0","13","7","10","4","3","4","0","0","0","2","64","38","0","23","0","0","0","0","0","1","2","0","0","0","0","0","13","4","9","0","0","0","0","1","1"
"0500000US37065","Edgecombe County, North Carolina","38189","1720","36469","35704","14494","20925","111","87","3","84","765","693","240","183","19","1","67","115","19","2","41","0","0","4","0","2","0","61","48","4","0","8","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","7","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US37067","Forsyth County, North Carolina","297388","34063","263325","254527","173344","72113","801","7107","148","1014","8798","8202","1981","2939","919","67","1182","618","128","25","249","17","2","13","34","28","0","547","374","36","3","34","36","9","13","21","3","0","0","1","6","8","0","0","0","0","0","3","42","13","0","16","0","7","0","0","0","0","0","0","0","0","6","0","7","5","2","0","0","0","0","0","0"
"0500000US37069","Franklin County, North Carolina","53144","4357","48787","47275","34183","12310","224","364","10","184","1512","1438","294","570","139","12","210","146","14","0","47","2","1","0","3","0","0","73","63","2","0","0","2","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US37071","Gaston County, North Carolina","177846","13041","164805","159126","125821","29379","650","2723","50","503","5679","5417","993","2830","397","22","753","243","41","14","87","10","0","6","17","4","0","256","144","26","0","17","27","8","0","21","0","0","0","2","3","3","0","0","5","0","0","0","6","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37073","Gates County, North Carolina","8343","117","8226","7979","5371","2504","53","19","10","22","247","222","55","85","8","0","38","19","3","2","10","2","0","0","0","0","0","19","14","2","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
